CPU %,Memory %,Memory mb,Memory max,Disk %,Date/Time
1.2,61.0,1026969600,815046656,40.3,2023-10-25 08:41:46.682277
1.2,61.0,1026355200,815661056,40.3,2023-10-25 08:42:46.682364
1.2,61.0,1026637824,815378432,40.3,2023-10-25 08:43:46.682623
1.2,61.0,1026076672,815939584,40.3,2023-10-25 08:44:46.682526
1.2,61.0,1026727936,815288320,40.3,2023-10-25 08:45:46.682298
1.2,60.9,1025081344,816934912,40.3,2023-10-25 08:46:46.682699
1.2,61.0,1026678784,815337472,40.3,2023-10-25 08:47:46.682543
1.2,61.0,1026625536,815390720,40.3,2023-10-25 08:48:46.682428
1.3,61.0,1026920448,815095808,40.3,2023-10-25 08:49:46.682826
1.2,61.0,1026936832,815079424,40.3,2023-10-25 08:50:46.682403
1.2,60.9,1024913408,817102848,40.3,2023-10-25 08:51:46.682161
1.2,60.9,1025380352,816635904,40.3,2023-10-25 08:52:46.682820
1.1,60.9,1025404928,816611328,40.3,2023-10-25 08:53:46.682373
1.1,60.9,1025400832,816615424,40.3,2023-10-25 08:54:46.682283
1.0,60.9,1025613824,816402432,40.3,2023-10-25 08:55:46.682185
1.0,60.9,1025564672,816451584,40.3,2023-10-25 08:56:46.682618
0.9,60.9,1025568768,816447488,40.3,2023-10-25 08:57:46.682321
0.9,60.9,1025728512,816287744,40.3,2023-10-25 08:58:46.682286
0.8,60.9,1025601536,816414720,40.3,2023-10-25 08:59:46.682329
0.8,60.9,1025683456,816332800,40.3,2023-10-25 09:00:46.682282
0.8,61.2,1032011776,810004480,40.3,2023-10-25 09:01:46.682061
0.8,61.1,1029902336,812113920,40.3,2023-10-25 09:02:46.682383
0.8,60.9,1025867776,816148480,40.3,2023-10-25 09:03:46.682292
0.8,61.0,1025961984,816054272,40.3,2023-10-25 09:04:46.682530
0.8,60.9,1025007616,817008640,40.3,2023-10-25 09:05:46.682783
0.8,61.0,1026363392,815652864,40.3,2023-10-25 09:06:46.682285
0.9,61.0,1026101248,815915008,40.3,2023-10-25 09:07:46.682277
0.9,61.0,1026105344,815910912,40.3,2023-10-25 09:08:46.682514
0.9,60.9,1025400832,816615424,40.3,2023-10-25 09:09:46.682366
0.9,61.0,1026822144,815194112,40.3,2023-10-25 09:10:46.682229
0.9,60.9,1025310720,816701440,40.3,2023-10-25 09:11:46.682970
0.9,60.9,1025277952,816709632,40.3,2023-10-25 09:12:46.682547
0.9,60.9,1025318912,816668672,40.3,2023-10-25 09:13:46.682291
0.9,60.9,1025323008,816664576,40.3,2023-10-25 09:14:46.682616
0.9,60.9,1025335296,816652288,40.3,2023-10-25 09:15:46.682446
0.9,60.9,1025290240,816697344,40.3,2023-10-25 09:16:46.682486
0.8,60.9,1025458176,816529408,40.3,2023-10-25 09:17:46.682657
0.8,61.0,1027215360,814772224,40.3,2023-10-25 09:18:46.682444
0.8,61.0,1027354624,814632960,40.3,2023-10-25 09:19:46.682393
0.9,60.9,1024712704,817274880,40.3,2023-10-25 09:20:46.682429
0.8,61.0,1026334720,815652864,40.3,2023-10-25 09:21:46.682532
1.0,61.0,1027518464,814469120,40.3,2023-10-25 09:22:46.682482
1.1,61.0,1026199552,815788032,40.3,2023-10-25 09:23:46.682483
1.1,61.0,1026248704,815738880,40.3,2023-10-25 09:24:46.682486
1.2,61.1,1029181440,812806144,40.3,2023-10-25 09:25:46.682571
1.2,61.3,1033572352,808415232,40.3,2023-10-25 09:26:46.682554
1.2,61.1,1029300224,812687360,40.3,2023-10-25 09:27:46.682342
1.2,61.1,1029365760,812621824,40.3,2023-10-25 09:28:46.682211
1.2,61.2,1031536640,810450944,40.3,2023-10-25 09:29:46.682459
1.2,61.5,1037160448,804827136,40.3,2023-10-25 09:30:46.682258
1.2,61.2,1030246400,811741184,40.3,2023-10-25 09:31:46.682394
1.1,61.2,1030311936,811675648,40.3,2023-10-25 09:32:46.682887
1.0,61.1,1028222976,813764608,40.3,2023-10-25 09:33:46.682622
1.0,61.0,1026527232,815456256,40.3,2023-10-25 09:34:46.682276
1.0,61.0,1027600384,814387200,40.3,2023-10-25 09:35:46.682246
1.0,61.0,1026596864,815386624,40.3,2023-10-25 09:36:46.682265
1.0,61.0,1026498560,815489024,40.3,2023-10-25 09:37:46.682207
1.0,61.0,1026662400,815325184,40.3,2023-10-25 09:38:46.682317
1.0,61.1,1028890624,813096960,40.3,2023-10-25 09:39:46.682378
1.0,61.0,1027608576,814379008,40.3,2023-10-25 09:40:46.682219
1.0,61.1,1029341184,812646400,40.3,2023-10-25 09:41:46.682048
1.0,61.0,1026756608,815230976,40.3,2023-10-25 09:42:46.682165
1.0,61.1,1028075520,813912064,40.3,2023-10-25 09:43:46.682083
1.0,61.1,1029984256,812003328,40.3,2023-10-25 09:44:46.682496
1.0,61.0,1026785280,815202304,40.3,2023-10-25 09:45:46.682604
1.0,61.0,1026715648,815271936,40.3,2023-10-25 09:46:46.682305
1.0,61.1,1028222976,813764608,40.3,2023-10-25 09:47:46.682163
1.0,60.9,1025839104,816148480,40.3,2023-10-25 09:48:46.682491
1.0,61.0,1025945600,816041984,40.3,2023-10-25 09:49:46.682346
1.0,61.0,1025933312,816054272,40.3,2023-10-25 09:50:46.682150
1.0,61.0,1026048000,815939584,40.3,2023-10-25 09:51:46.682373
1.0,61.0,1026174976,815812608,40.3,2023-10-25 09:52:46.682313
1.0,61.0,1026166784,815816704,40.3,2023-10-25 09:53:46.682170
1.0,61.0,1026179072,815808512,40.3,2023-10-25 09:54:46.682728
0.9,61.0,1027784704,814202880,40.3,2023-10-25 09:55:46.682332
0.9,61.0,1026252800,815730688,40.3,2023-10-25 09:56:46.682099
0.9,61.0,1026273280,815714304,40.3,2023-10-25 09:57:46.682548
0.9,61.0,1026355200,815632384,40.3,2023-10-25 09:58:46.682477
0.9,61.0,1026330624,815656960,40.3,2023-10-25 09:59:46.682118
0.9,61.0,1027371008,814616576,40.3,2023-10-25 10:00:46.682175
0.9,61.0,1027796992,814190592,40.3,2023-10-25 10:01:46.682103
0.9,61.0,1026424832,815562752,40.3,2023-10-25 10:02:46.682143
0.9,61.0,1027690496,814297088,40.3,2023-10-25 10:03:46.682246
0.9,61.1,1028112384,813875200,40.3,2023-10-25 10:04:46.682060
0.9,61.0,1026404352,815583232,40.3,2023-10-25 10:05:46.682372
0.9,61.0,1026588672,815398912,40.3,2023-10-25 10:06:46.682698
1.0,60.9,1025212416,816775168,40.3,2023-10-25 10:07:46.682254
1.0,60.9,1025101824,816885760,40.3,2023-10-25 10:08:46.682097
1.0,60.9,1025376256,816611328,40.3,2023-10-25 10:09:46.682350
1.0,60.9,1025441792,816545792,40.3,2023-10-25 10:10:46.682273
1.0,60.9,1025294336,816693248,40.3,2023-10-25 10:11:46.682628
1.0,60.9,1025368064,816619520,40.3,2023-10-25 10:12:46.682791
1.0,60.9,1025445888,816541696,40.3,2023-10-25 10:13:46.682388
1.0,61.0,1026682880,815304704,40.3,2023-10-25 10:14:46.682113
1.0,61.0,1026867200,815116288,40.3,2023-10-25 10:15:46.682578
1.0,60.9,1025462272,816525312,40.3,2023-10-25 10:16:46.682318
0.9,61.0,1026527232,815460352,40.3,2023-10-25 10:17:46.682166
0.8,60.9,1025515520,816472064,40.3,2023-10-25 10:18:46.682470
0.8,60.9,1025568768,816418816,40.3,2023-10-25 10:19:46.682319
0.8,60.9,1025789952,816197632,40.3,2023-10-25 10:20:46.682161
0.8,61.0,1025929216,816058368,40.3,2023-10-25 10:21:46.682142
0.8,60.9,1025916928,816070656,40.3,2023-10-25 10:22:46.682209
0.8,61.0,1026027520,815960064,40.3,2023-10-25 10:23:46.682226
0.8,61.0,1027248128,814739456,40.3,2023-10-25 10:24:46.682488
0.8,61.0,1027190784,814796800,40.3,2023-10-25 10:25:46.682510
0.8,61.0,1026351104,815636480,40.3,2023-10-25 10:26:46.682289
0.8,61.0,1026220032,815767552,40.3,2023-10-25 10:27:46.682504
0.7,61.0,1026256896,815730688,40.3,2023-10-25 10:28:46.682405
0.8,61.0,1026322432,815665152,40.3,2023-10-25 10:29:46.682113
0.8,61.1,1028288512,813699072,40.3,2023-10-25 10:30:46.682138
0.8,61.1,1029799936,812187648,40.3,2023-10-25 10:31:46.682713
0.8,61.0,1026473984,815513600,40.3,2023-10-25 10:32:46.682474
0.9,61.0,1026572288,815415296,40.3,2023-10-25 10:33:46.682134
0.9,61.0,1026641920,815345664,40.3,2023-10-25 10:34:46.683004
1.0,61.0,1026732032,815255552,40.3,2023-10-25 10:35:46.682638
1.0,61.0,1026527232,815460352,40.3,2023-10-25 10:36:46.682169
1.0,61.0,1026715648,815271936,40.3,2023-10-25 10:37:46.682376
1.0,61.0,1026744320,815243264,40.3,2023-10-25 10:38:46.682298
1.0,60.9,1025830912,816148480,40.3,2023-10-25 10:39:46.682202
1.0,60.9,1025896448,816082944,40.3,2023-10-25 10:40:46.682174
0.9,60.9,1025753088,816226304,40.3,2023-10-25 10:41:46.682188
0.9,61.0,1026859008,815120384,40.3,2023-10-25 10:42:46.682205
0.9,61.0,1027014656,814964736,40.3,2023-10-25 10:43:46.682710
0.8,61.0,1026826240,815153152,40.3,2023-10-25 10:44:46.682290
0.8,61.0,1026904064,815075328,40.3,2023-10-25 10:45:46.682215
0.8,61.1,1028780032,813199360,40.3,2023-10-25 10:46:46.682503
0.8,61.0,1025945600,816033792,40.3,2023-10-25 10:47:46.682526
0.8,61.0,1027543040,814436352,40.3,2023-10-25 10:48:46.682218
0.8,61.0,1027493888,814485504,40.3,2023-10-25 10:49:46.682471
0.8,61.0,1026043904,815935488,40.3,2023-10-25 10:50:46.682329
0.8,61.0,1027170304,814809088,40.3,2023-10-25 10:51:46.682267
0.8,61.0,1026822144,815157248,40.3,2023-10-25 10:52:46.682788
0.9,61.0,1027121152,814858240,40.3,2023-10-25 10:53:46.682350
0.8,61.0,1026400256,815579136,40.3,2023-10-25 10:54:46.682146
0.9,61.0,1026207744,815767552,40.3,2023-10-25 10:55:46.682498
1.0,61.0,1026928640,815058944,40.3,2023-10-25 10:56:46.683049
1.2,61.1,1028440064,813547520,40.3,2023-10-25 10:57:46.682377
1.5,61.1,1029074944,812912640,40.3,2023-10-25 10:58:46.682572
1.7,61.1,1028435968,813551616,40.3,2023-10-25 10:59:46.682288
1.7,61.1,1029480448,812498944,40.3,2023-10-25 11:00:46.682154
1.7,61.2,1030811648,811167744,40.3,2023-10-25 11:01:46.682162
1.7,61.1,1028571136,813408256,40.3,2023-10-25 11:02:46.682195
1.7,61.1,1029566464,812412928,40.3,2023-10-25 11:03:46.682284
1.7,61.1,1029578752,812400640,40.3,2023-10-25 11:04:46.682525
1.7,61.1,1028538368,813441024,40.3,2023-10-25 11:05:46.682856
1.6,61.1,1029660672,812310528,40.3,2023-10-25 11:06:46.682320
1.7,61.4,1035481088,806490112,40.3,2023-10-25 11:07:46.682402
1.4,61.3,1033592832,808378368,40.3,2023-10-25 11:08:46.682246
1.3,61.4,1034665984,807305216,40.3,2023-10-25 11:09:46.682072
1.3,61.3,1033768960,808202240,40.3,2023-10-25 11:10:46.682404
1.3,61.3,1033924608,808038400,40.3,2023-10-25 11:11:46.682499
1.3,61.4,1034952704,807010304,40.3,2023-10-25 11:12:46.682380
1.3,61.4,1035350016,806612992,40.3,2023-10-25 11:13:46.682312
1.3,61.4,1035776000,806187008,40.3,2023-10-25 11:14:46.682457
1.4,61.4,1034821632,807141376,40.3,2023-10-25 11:15:46.682319
1.8,61.5,1036570624,805396480,40.3,2023-10-25 11:16:46.682540
1.4,61.5,1036546048,805421056,40.3,2023-10-25 11:17:46.682489
1.4,61.5,1036582912,805384192,40.3,2023-10-25 11:18:46.682217
1.4,61.5,1036615680,805343232,40.3,2023-10-25 11:19:46.682193
1.4,61.5,1036529664,805429248,40.3,2023-10-25 11:20:46.682133
1.4,61.5,1037627392,804323328,40.3,2023-10-25 11:21:46.682269
1.4,61.5,1037676544,804274176,40.3,2023-10-25 11:22:46.682170
1.4,61.5,1036689408,805261312,40.3,2023-10-25 11:23:46.682381
1.3,61.5,1037496320,804454400,40.3,2023-10-25 11:24:46.682239
1.3,61.5,1036742656,805203968,40.3,2023-10-25 11:25:46.682332
0.8,61.5,1036869632,805076992,40.3,2023-10-25 11:26:46.682715
0.8,61.5,1036853248,805093376,40.3,2023-10-25 11:27:46.682316
0.8,61.5,1037901824,804036608,40.3,2023-10-25 11:28:46.682541
0.8,61.5,1038032896,803905536,40.3,2023-10-25 11:29:46.682592
0.8,61.5,1036795904,805142528,40.3,2023-10-25 11:30:46.682382
0.8,61.6,1039241216,802689024,40.3,2023-10-25 11:31:46.682409
0.8,61.5,1038282752,803647488,40.3,2023-10-25 11:32:46.682698
0.9,61.5,1036976128,804954112,40.3,2023-10-25 11:33:46.682365
0.9,61.4,1036062720,805851136,40.3,2023-10-25 11:34:46.682433
0.9,61.4,1036103680,805810176,40.3,2023-10-25 11:35:46.683090
0.9,61.5,1037017088,804896768,40.3,2023-10-25 11:36:46.682899
0.9,61.5,1037225984,804687872,40.3,2023-10-25 11:37:46.682317
1.2,61.5,1036578816,805339136,40.3,2023-10-25 11:38:46.682298
1.2,61.5,1037082624,804835328,40.3,2023-10-25 11:39:46.682163
1.2,61.5,1038204928,803713024,40.3,2023-10-25 11:40:46.682192
1.2,61.5,1038376960,803540992,40.3,2023-10-25 11:41:46.682386
1.2,61.5,1037398016,804519936,40.3,2023-10-25 11:42:46.682320
1.3,61.6,1040363520,801554432,40.3,2023-10-25 11:43:46.681970
1.3,61.6,1038794752,803123200,40.3,2023-10-25 11:44:46.682865
1.3,61.5,1037856768,804061184,40.3,2023-10-25 11:45:46.682601
1.3,61.5,1038020608,803897344,40.3,2023-10-25 11:46:46.682596
1.3,61.3,1033064448,808853504,40.3,2023-10-25 11:47:46.682992
1.0,61.4,1034395648,807518208,40.3,2023-10-25 11:48:46.682594
1.0,61.3,1032998912,808914944,40.3,2023-10-25 11:49:46.682225
1.0,61.3,1032986624,808927232,40.3,2023-10-25 11:50:46.682417
0.9,61.3,1033150464,808763392,40.3,2023-10-25 11:51:46.682463
0.9,61.3,1033113600,808800256,40.3,2023-10-25 11:52:46.682292
0.8,61.3,1033138176,808775680,40.3,2023-10-25 11:53:46.682439
0.8,61.3,1034145792,807768064,40.3,2023-10-25 11:54:46.682662
0.8,61.3,1033232384,808681472,40.3,2023-10-25 11:55:46.682842
0.8,61.3,1033302016,808611840,40.3,2023-10-25 11:56:46.682600
0.8,61.4,1034436608,807477248,40.3,2023-10-25 11:57:46.682623
0.8,61.4,1034379264,807534592,40.3,2023-10-25 11:58:46.682289
0.8,61.3,1033322496,808595456,40.3,2023-10-25 11:59:46.682247
0.9,61.3,1033580544,808337408,40.3,2023-10-25 12:00:46.682198
0.9,61.3,1033531392,808386560,40.3,2023-10-25 12:01:46.682160
0.9,61.3,1033519104,808398848,40.3,2023-10-25 12:02:46.682192
0.9,61.3,1033662464,808255488,40.3,2023-10-25 12:03:46.682436
1.1,61.3,1033981952,807936000,40.3,2023-10-25 12:04:46.682285
1.2,61.3,1034207232,807710720,40.3,2023-10-25 12:05:46.682124
1.2,61.4,1034928128,806989824,40.3,2023-10-25 12:06:46.682464
1.3,61.6,1038471168,803446784,40.3,2023-10-25 12:07:46.682980
1.3,61.5,1037799424,804118528,40.3,2023-10-25 12:08:46.682698
1.3,61.6,1038675968,803241984,40.3,2023-10-25 12:09:46.682799
1.3,61.6,1038585856,803332096,40.3,2023-10-25 12:10:46.682619
1.3,61.5,1037398016,804519936,40.3,2023-10-25 12:11:46.682186
1.3,61.5,1037828096,804089856,40.3,2023-10-25 12:12:46.682432
1.3,61.5,1037811712,804106240,40.3,2023-10-25 12:13:46.682988
1.3,61.5,1038184448,803733504,40.3,2023-10-25 12:14:46.682341
1.4,61.6,1038811136,803106816,40.3,2023-10-25 12:15:46.682510
1.5,61.6,1039372288,802545664,40.4,2023-10-25 12:16:46.682353
1.8,61.7,1041469440,800448512,40.4,2023-10-25 12:17:46.682253
1.8,61.7,1040510976,801406976,40.4,2023-10-25 12:18:46.682172
1.8,61.6,1040330752,801587200,40.4,2023-10-25 12:19:46.682073
1.9,61.6,1040465920,801452032,40.4,2023-10-25 12:20:46.682638
1.9,61.7,1040728064,801189888,40.4,2023-10-25 12:21:46.682715
1.9,61.7,1040842752,801075200,40.4,2023-10-25 12:22:46.682542
2.0,61.7,1040887808,801030144,40.4,2023-10-25 12:23:46.682082
2.1,61.7,1041760256,800149504,40.4,2023-10-25 12:24:46.682533
2.1,61.7,1041981440,799928320,40.4,2023-10-25 12:25:46.682640
2.0,61.7,1041731584,800174080,40.3,2023-10-25 12:26:46.682452
1.9,61.8,1044209664,797700096,40.3,2023-10-25 12:27:46.682549
2.0,61.8,1042714624,799195136,40.3,2023-10-25 12:28:46.682841
2.1,61.8,1042739200,799170560,40.3,2023-10-25 12:29:46.682608
2.2,61.8,1043050496,798859264,40.3,2023-10-25 12:30:46.682868
2.3,61.8,1043161088,798740480,40.3,2023-10-25 12:31:46.682939
2.4,61.8,1044140032,797728768,40.3,2023-10-25 12:32:46.682767
2.8,61.9,1046650880,795217920,40.3,2023-10-25 12:33:46.682633
3.0,61.9,1046003712,795865088,40.3,2023-10-25 12:34:46.682562
3.1,61.9,1046495232,795373568,40.3,2023-10-25 12:35:46.682330
3.1,62.0,1046761472,795066368,40.3,2023-10-25 12:36:46.682646
2.9,61.9,1046470656,795357184,40.3,2023-10-25 12:37:46.682710
2.7,62.0,1047998464,793829376,40.3,2023-10-25 12:38:46.682488
2.7,62.1,1049665536,792162304,40.3,2023-10-25 12:39:46.682596
2.6,62.0,1047662592,794157056,40.3,2023-10-25 12:40:46.682427
3.0,62.1,1048739840,793055232,40.3,2023-10-25 12:41:46.682543
3.1,62.1,1049395200,792367104,40.4,2023-10-25 12:42:46.682663
2.6,62.1,1049100288,792662016,40.4,2023-10-25 12:43:46.682326
2.4,62.1,1049903104,791851008,40.4,2023-10-25 12:44:46.682548
2.4,62.1,1050066944,791695360,40.4,2023-10-25 12:45:46.682753
2.3,62.2,1051590656,790171648,40.4,2023-10-25 12:46:46.682338
2.3,62.1,1050136576,791625728,40.4,2023-10-25 12:47:46.682135
2.6,62.2,1052033024,789729280,40.4,2023-10-25 12:48:46.682361
2.9,62.0,1047633920,794128384,40.4,2023-10-25 12:49:46.682282
2.9,62.0,1046978560,794783744,40.4,2023-10-25 12:50:46.682056
2.4,62.0,1047044096,794718208,40.4,2023-10-25 12:51:46.682268
2.3,61.9,1045880832,795881472,40.3,2023-10-25 12:52:46.682247
2.3,61.9,1046523904,795246592,40.3,2023-10-25 12:53:46.682143
2.3,62.1,1049346048,792424448,40.4,2023-10-25 12:54:46.683408
2.2,62.0,1048092672,793677824,40.4,2023-10-25 12:55:46.684399
2.1,61.9,1045848064,795922432,40.4,2023-10-25 12:56:46.682367
2.1,61.9,1045917696,795852800,40.4,2023-10-25 12:57:46.682840
1.9,61.9,1045880832,795889664,40.3,2023-10-25 12:58:46.682461
1.6,61.9,1046024192,795746304,40.3,2023-10-25 12:59:46.682181
1.5,61.9,1046196224,795574272,40.3,2023-10-25 13:00:46.682725
1.5,62.0,1047347200,794423296,40.3,2023-10-25 13:01:46.682302
1.4,61.9,1045962752,795807744,40.3,2023-10-25 13:02:46.682322
1.3,61.9,1045946368,795815936,40.3,2023-10-25 13:03:46.682967
1.3,61.9,1046028288,795734016,40.3,2023-10-25 13:04:46.682646
1.2,61.9,1045979136,795783168,40.3,2023-10-25 13:05:46.682345
1.2,61.9,1045983232,795779072,40.3,2023-10-25 13:06:46.682190
1.3,62.2,1051115520,790646784,40.3,2023-10-25 13:07:46.682414
1.3,62.1,1050304512,791457792,40.3,2023-10-25 13:08:46.682268
1.3,62.1,1050636288,791126016,40.3,2023-10-25 13:09:46.682253
1.3,62.1,1050509312,791252992,40.3,2023-10-25 13:10:46.682433
1.3,62.2,1051426816,790335488,40.3,2023-10-25 13:11:46.682421
1.3,62.2,1052299264,789463040,40.3,2023-10-25 13:12:46.683094
1.3,62.1,1050669056,791093248,40.3,2023-10-25 13:13:46.682737
1.4,62.2,1050791936,790970368,40.3,2023-10-25 13:14:46.682157
1.4,62.2,1051430912,790331392,40.3,2023-10-25 13:15:46.682431
1.4,62.2,1051402240,790360064,40.3,2023-10-25 13:16:46.682599
1.4,62.2,1051758592,790003712,40.3,2023-10-25 13:17:46.682425
1.7,62.5,1058430976,783974400,40.3,2023-10-25 13:18:46.682537
1.7,62.5,1058684928,783720448,40.3,2023-10-25 13:19:46.682810
1.8,62.5,1058885632,783519744,40.3,2023-10-25 13:20:46.682273
2.0,62.6,1060663296,781742080,40.3,2023-10-25 13:21:46.682802
2.6,63.7,1084006400,758378496,40.3,2023-10-25 13:22:46.682547
3.1,63.7,1083527168,758906880,40.3,2023-10-25 13:23:46.682548
3.4,63.7,1083838464,758611968,40.3,2023-10-25 13:24:46.682985
3.8,63.7,1084002304,758476800,40.3,2023-10-25 13:25:46.682910
4.2,63.7,1084125184,758325248,40.3,2023-10-25 13:26:46.682276
4.3,63.7,1084043264,758398976,40.3,2023-10-25 13:27:46.682617
4.4,63.7,1084207104,758243328,40.3,2023-10-25 13:28:46.682648
4.4,63.7,1083949056,758501376,40.3,2023-10-25 13:29:46.682618
4.4,63.7,1084116992,758333440,40.3,2023-10-25 13:30:46.682553
4.2,63.7,1083686912,758763520,40.3,2023-10-25 13:31:46.682372
3.7,63.7,1083662336,758788096,40.3,2023-10-25 13:32:46.682345
3.2,63.7,1083936768,758513664,40.3,2023-10-25 13:33:46.682314
2.8,63.5,1080528896,761921536,40.3,2023-10-25 13:34:46.682184
2.4,63.6,1081487360,760963072,40.3,2023-10-25 13:35:46.682005
2.0,63.6,1081929728,760512512,40.3,2023-10-25 13:36:46.682283
2.1,63.6,1082261504,760193024,40.3,2023-10-25 13:37:46.682394
2.2,63.7,1083449344,759001088,40.4,2023-10-25 13:38:46.682487
2.4,63.7,1083441152,759001088,40.4,2023-10-25 13:39:46.682479
2.8,63.7,1083539456,758902784,40.4,2023-10-25 13:40:46.682405
3.0,63.7,1083748352,758693888,40.4,2023-10-25 13:41:46.682751
3.5,63.7,1084149760,758337536,40.4,2023-10-25 13:42:46.682811
3.9,63.8,1084964864,757477376,40.4,2023-10-25 13:43:46.682763
4.2,63.8,1084936192,757506048,40.4,2023-10-25 13:44:46.682351
4.6,63.7,1083559936,758882304,40.4,2023-10-25 13:45:46.682403
4.9,63.7,1083445248,758996992,40.4,2023-10-25 13:46:46.682136
4.9,63.7,1083772928,758669312,40.4,2023-10-25 13:47:46.682225
4.8,63.7,1083543552,758898688,40.3,2023-10-25 13:48:46.683245
4.7,63.7,1083674624,758767616,40.3,2023-10-25 13:49:46.682540
4.7,63.7,1083535360,758951936,40.3,2023-10-25 13:50:46.682462
4.8,63.7,1083707392,758734848,40.3,2023-10-25 13:51:46.682393
4.8,63.7,1083842560,758599680,40.3,2023-10-25 13:52:46.682551
4.6,63.7,1083961344,758497280,40.3,2023-10-25 13:53:46.682338
4.7,63.7,1083969536,758489088,40.3,2023-10-25 13:54:46.682440
4.4,63.8,1086554112,755904512,40.3,2023-10-25 13:55:46.682687
4.1,63.7,1084866560,757587968,40.3,2023-10-25 13:56:46.682611
3.8,63.8,1085915136,756543488,40.3,2023-10-25 13:57:46.682350
3.5,63.8,1085153280,757305344,40.3,2023-10-25 13:58:46.682392
3.3,63.7,1084170240,758288384,40.3,2023-10-25 13:59:46.682324
3.1,63.7,1084243968,758222848,40.3,2023-10-25 14:00:46.682091
3.2,63.7,1084506112,757981184,40.3,2023-10-25 14:01:46.682253
3.1,63.8,1085067264,757399552,40.3,2023-10-25 14:02:46.682332
3.2,63.8,1086951424,755466240,40.3,2023-10-25 14:03:46.682602
3.2,63.6,1082019840,760397824,40.3,2023-10-25 14:04:46.682780
3.5,63.6,1082347520,760086528,40.3,2023-10-25 14:05:46.682238
3.8,63.7,1083432960,758980608,40.3,2023-10-25 14:06:46.682622
4.2,64.0,1090600960,751812608,40.4,2023-10-25 14:07:46.682313
4.6,64.1,1091555328,750874624,40.4,2023-10-25 14:08:46.682821
4.9,64.8,1107165184,735244288,40.3,2023-10-25 14:09:46.682998
5.1,64.8,1107169280,735256576,40.3,2023-10-25 14:10:46.682680
5.1,64.8,1105891328,736518144,40.3,2023-10-25 14:11:46.682144
4.9,64.8,1107611648,734834688,40.3,2023-10-25 14:12:46.682121
5.0,64.4,1098788864,743571456,40.3,2023-10-25 14:13:46.682358
5.1,64.7,1104302080,738115584,40.4,2023-10-25 14:14:46.682202
5.0,64.6,1102344192,740065280,40.4,2023-10-25 14:15:46.682800
5.2,64.7,1105256448,737157120,40.4,2023-10-25 14:16:46.682377
5.2,64.8,1106432000,735977472,40.4,2023-10-25 14:17:46.682419
5.2,64.8,1106485248,735928320,40.4,2023-10-25 14:18:46.682778
5.3,64.8,1106493440,735903744,40.4,2023-10-25 14:19:46.682622
5.3,64.8,1107165184,735248384,40.4,2023-10-25 14:20:46.682671
5.5,64.8,1107361792,735039488,40.4,2023-10-25 14:21:46.682549
5.8,64.8,1107595264,734806016,40.4,2023-10-25 14:22:46.682465
5.7,64.9,1109291008,733126656,40.4,2023-10-25 14:23:46.682173
5.5,64.8,1107615744,734797824,40.4,2023-10-25 14:24:46.682570
5.6,64.9,1108312064,734105600,40.4,2023-10-25 14:25:46.683401
5.6,64.9,1108418560,733995008,40.4,2023-10-25 14:26:46.683516
5.7,64.9,1109159936,733257728,40.4,2023-10-25 14:27:46.684124
5.7,64.9,1109544960,732868608,40.4,2023-10-25 14:28:46.684716
5.5,64.7,1104367616,738050048,40.4,2023-10-25 14:29:46.683133
5.4,64.6,1103654912,738746368,40.4,2023-10-25 14:30:46.683443
5.2,64.8,1106194432,736223232,40.4,2023-10-25 14:31:46.683392
4.9,64.8,1106210816,736186368,40.4,2023-10-25 14:32:46.683421
4.9,64.8,1106325504,736088064,40.4,2023-10-25 14:33:46.683677
5.0,64.9,1108811776,733601792,40.4,2023-10-25 14:34:46.683130
4.9,64.8,1107365888,735023104,40.4,2023-10-25 14:35:46.683062
4.7,64.8,1107779584,734625792,40.4,2023-10-25 14:36:46.683228
4.6,64.8,1107673088,734732288,40.4,2023-10-25 14:37:46.683078
4.2,64.9,1108844544,733560832,40.4,2023-10-25 14:38:46.683123
4.1,64.9,1107861504,734543872,40.4,2023-10-25 14:39:46.683593
3.8,64.9,1107955712,734449664,40.4,2023-10-25 14:40:46.683533
3.5,64.9,1107865600,734539776,40.4,2023-10-25 14:41:46.683661
3.3,64.9,1109192704,733212672,40.4,2023-10-25 14:42:46.684865
3.1,64.8,1107738624,734666752,40.4,2023-10-25 14:43:46.683505
2.8,64.9,1109049344,733356032,40.4,2023-10-25 14:44:46.683937
2.5,64.9,1109393408,732995584,40.4,2023-10-25 14:45:46.683353
2.2,64.9,1107824640,734564352,40.4,2023-10-25 14:46:46.683325
2.0,64.9,1109004288,733384704,40.4,2023-10-25 14:47:46.683371
2.1,64.9,1109258240,733130752,40.4,2023-10-25 14:48:46.683221
2.1,65.0,1110003712,732385280,40.4,2023-10-25 14:49:46.683088
2.1,65.0,1109934080,732454912,40.4,2023-10-25 14:50:46.683212
2.1,65.0,1110118400,732270592,40.4,2023-10-25 14:51:46.683065
2.1,65.0,1110200320,732188672,40.4,2023-10-25 14:52:46.683076
2.0,65.0,1110728704,731660288,40.4,2023-10-25 14:53:46.683511
2.0,64.9,1109204992,733184000,40.4,2023-10-25 14:54:46.683434
1.9,64.9,1109352448,733032448,40.4,2023-10-25 14:55:46.683119
1.8,64.9,1109413888,732971008,40.4,2023-10-25 14:56:46.683387
1.9,65.0,1110732800,731652096,40.4,2023-10-25 14:57:46.683623
